BLDG_A,BLDG_B,BLDG_C,BLDG_D,BLDG_E,BLDG_F,CENTRAL
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.393539,0,0,0,0,0.20362,0.597158
9.19782,0,5.47125,0,0,1.31833,15.9874
8.54922,0,5.1661,0,0,1.35131,15.0666
0.763596,0,0.496792,0,0,0.30282,1.56321
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5.06605,0,2.65084,0,0,0.792615,8.5095
24.7904,0,14.7726,0,0,3.25254,42.8155
29.8376,0,18.0543,0,13.6421,3.93022,65.4642
33.782,0,20.583,0,22.0659,4.48758,80.9185
41.4381,0,25.2933,8.80174,34.5842,5.51251,115.63
44.1141,0,26.97,31.7533,38.8604,5.88938,147.587
32.1053,0,19.7625,4.61758,19.413,4.49721,80.3956
16.2003,0,10.1865,0,0,2.61494,29.0017
3.72864,0,2.56054,0,0,0.978132,7.26731
0,0,0,0,0,0.314583,0.314583
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.78565,0,2.06428,0,0,0.803432,6.65336
23.2802,0,13.9452,0,0,3.29732,40.5227
33.4319,0,20.3016,0,11.5293,4.56785,69.8307
40.5966,0,24.8009,8.31154,30.41,5.50147,109.621
50.0671,0,30.6303,108.026,46.5756,6.70392,242.003
121.563,31.7069,82.4285,166.618,57.8823,33.9613,494.16
229.341,47.4672,130.045,195.268,62.0629,47.2474,711.432
190.004,32.6308,113.855,180.587,55.122,42.6473,614.846
83.2033,4.44998,70.0469,111.775,43.0855,27.9963,340.557
42.2651,0,30.4518,75.2067,30.1394,12.6552,190.718
36.847,0,23.1703,43.8489,22.2142,5.77983,131.86
31.0277,0,19.554,9.24263,12.375,4.517,76.7164
25.1688,0,15.9509,0,2.34776,3.74138,47.2088
19.8425,0,12.6426,0,0,3.03716,35.5223
11.351,0,7.40025,0,0,1.9469,20.6982
5.81581,0,3.99633,0,0,1.22431,11.0365
3.40109,0,2.47441,0,0,0.873931,6.74944
0.139625,0,0.196055,0,0,0.304642,0.640322
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.402639,0.402639
17.8546,0,10.3407,0,0,2.68326,30.8785
18.6586,0,10.9927,0,0,2.87915,32.5305
24.1757,0,14.4417,0,0,3.5153,42.1327
30.6426,0,18.4925,0,14.5451,4.28742,67.9676
38.6038,0,23.4361,26.1408,29.7182,5.25204,123.151
49.7224,0,30.22,117.527,47.8583,6.66842,251.996
178.573,40.8873,105.421,191.103,63.3126,42.9209,622.219
334.446,69.881,170.617,235.869,72.2871,61.0606,944.161
304.341,60.2703,157.087,216.789,66.0178,55.9316,860.438
127.441,16.0895,83.3193,150.174,46.4069,32.4685,455.899
33.1611,0,20.6261,31.8507,17.5801,5.27948,108.497
20.2588,0,12.8316,0,0.63083,3.28814,37.0093
5.31311,0,3.71026,0,0,1.25962,10.283
0,0,0,0,0,0.0517784,0.0517784
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5.33639,0,3.06633,0,0,0.981733,9.38445
17.4951,0,10.2865,0,0,2.49805,30.2796
19.5011,0,11.6945,0,0,2.68466,33.8803
16.343,0,9.91734,0,0,2.34741,28.6078
26.9776,0,16.4076,0,10.4358,3.71851,57.5396
35.0952,0,21.4126,3.37783,24.4954,4.77596,89.1569
36.2769,0,22.2143,8.30414,26.3456,4.97274,98.1137
27.8704,0,17.1606,2.25797,12.85,3.96065,64.0996
13.0683,0,8.21659,0,0,2.15208,23.437
1.14313,0,0.862961,0,0,0.411933,2.41802
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.0101218,0.0101218
3.34082,0,1.95841,0,0,0.727175,6.0264
6.91597,0,4.28106,0,0,1.17693,12.374
8.64787,0,5.42692,0,0,1.4288,15.5036
9.98841,0,6.30137,0,0,1.63544,17.9252
6.40333,0,4.17839,0,0,1.23695,11.8187
0.0113288,0,0.0936395,0,0,0.27287,0.377838
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.2374,0,1.84524,0,0,0.659362,5.742
10.1682,0,6.1331,0,0,1.53631,17.8376
8.93498,0,5.51256,0,0,1.43489,15.8824
1.03291,0,0.681413,0,0,0.377103,2.09143
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.295736,0,0.329076,0,0,0.506797,1.13161
21.2366,0,12.9355,0,0,3.17915,37.3512
25.0737,0,15.4966,0,0,3.81155,44.3819
27.9967,0,17.2043,0,2.25945,4.07809,51.5385
36.6623,0,22.4722,2.49841,20.4253,5.14338,87.2015
45.7779,0,28.0679,84.3441,36.3027,6.29317,200.786
60.2941,0,60.2287,162.957,47.1354,23.9636,354.579
236.74,15.544,124.444,208.134,54.3802,46.303,685.545
336.319,46.8869,178.013,251.928,64.3665,64.4538,941.968
382.825,59.7781,199.635,270.557,68.8289,72.3828,1054.01
403.205,65.1356,212.093,285.001,71.3549,77.4959,1114.29
293.699,39.3335,166.132,200.692,60.632,60.2013,820.69
229.758,25.2814,138.217,174.169,53.6741,51.2577,672.358
221.523,21.3852,137.71,177.994,58.1441,51.2389,667.995
138.575,5.50225,100.052,155.485,52.7403,38.9598,491.315
51.4344,0,43.8429,115.003,40.6605,21.2919,272.232
46.2642,0,28.8206,83.8782,32.0431,8.9211,199.927
41.7017,0,25.97,56.0601,25.1722,6.0338,154.938
31.7908,0,19.8525,10.9365,10.8791,4.71507,78.174
24.3258,0,15.2587,0,0.694931,3.73902,44.0185
24.0458,0,15.064,0,0,3.69396,42.8038
23.2677,0,14.6126,0,0,3.65261,41.5329
14.0869,0,9.11443,0,0,2.65229,25.8536
14.2507,0,9.06532,0,0,2.58867,25.9047
21.2374,0,13.229,0,0,3.37575,37.8422
25.1866,0,15.5939,0,0,3.81299,44.5935
26.3506,0,16.3981,0,0,4.0509,46.7997
39.2224,0,24.2527,9.05499,20.6193,5.62636,98.7758
48.2277,0,29.7384,86.7267,36.6161,6.93108,208.24
57.496,0,43.6974,160.896,51.4786,22.8766,336.445
150.981,18.8513,106.558,187.24,57.1968,40.716,561.544
263.883,45.3623,146.415,218.093,63.7853,53.8083,791.347
342.538,62.1626,178.492,245.169,69.3938,64.4158,962.171
321.688,56.7836,167.584,231.589,65.3886,60.5379,903.572
201.044,28.134,118.587,189.35,52.865,45.4166,635.397
48.4583,0,39.3458,88.3636,33.2399,17.2192,226.627
35.1364,0,22.0849,24.8992,13.5266,5.14975,100.797
22.857,0,14.7606,0,1.67992,3.60262,42.9001
10.6735,0,7.27061,0,0,1.96347,19.9075
0.367384,0,0.400128,0,0,0.277357,1.04487
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4.68007,0,2.78557,0,0,0.950913,8.41655
14.1963,0,8.63026,0,0,2.11276,24.9393
20.5183,0,12.5628,0,0,2.93121,36.0123
23.8454,0,14.645,0,2.92081,3.41573,44.827
29.5423,0,18.1678,1.66064,13.7367,4.1485,67.256
31.6019,0,19.4763,6.09335,17.2178,4.43356,78.8229
28.3577,0,17.6094,6.11887,10.9323,4.13754,67.1559
16.6485,0,10.545,0,0,2.73439,29.9279
6.91059,0,4.6333,0,0,1.47729,13.0212
0.337036,0,0.32979,0,0,0.21907,0.885895
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.153097,0.153097
9.46166,0,5.54003,0,0,1.48144,16.4831
3.811,0,2.31339,0,0,0.721297,6.84569
15.342,0,9.37634,0,0,2.33188,27.0502
35.305,0,21.561,0.554559,16.3402,4.78906,78.5498
38.4709,0,23.5593,9.60544,26.2066,5.23132,103.074
25.5314,0,15.73,1.38135,7.47599,3.64707,53.7658
10.2714,0,6.50934,0,0,1.79351,18.5743
0.613644,0,0.45046,0,0,0.301669,1.36577
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.247834,0,0,0,0,0.273659,0.521493
10.5618,0,6.42211,0,0,1.5791,18.563
18.3266,0,11.2,0,0,2.56567,32.0923
23.5972,0,14.5236,0,3.8425,3.31363,45.2769
14.52,0,9.04749,0,0,2.25778,25.8252
0.506561,0,0.376423,0,0,0.297147,1.18013
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6.09829,0,3.74402,0,0,1.11342,10.9557
37.0051,0,22.6668,3.95758,15.6206,5.06273,84.3128
49.2612,0,30.24,60.9586,41.082,6.63435,188.176
51.9585,0,31.9839,125.144,46.182,13.4782,268.747
50.608,0,41.3378,129.902,43.5901,19.016,284.453
38.2248,0,23.6855,63.3351,25.2418,6.63886,157.126
37.8901,0,23.5879,43.91,24.5012,5.40709,135.296
36.175,0,22.4954,22.6545,20.5296,5.14039,106.995
25.4934,0,15.9828,0,4.02695,3.81161,49.3149
18.7532,0,11.8495,0,0,2.97027,33.573
12.9212,0,8.25666,0,0,2.22049,23.3984
9.26852,0,6.00967,0,0,1.73828,17.0165
5.24126,0,3.53331,0,0,1.20704,9.9816
0.311749,0,0.35209,0,0,0.473318,1.13716
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7.57112,0,4.6797,0,0,1.86362,14.1144
25.0425,0,15.0068,7.335,0,3.67243,51.0567
25.6241,0,15.3407,16.1619,0,3.73231,60.859
34.8201,0,20.9616,23.7948,16.2855,5.24715,101.109
37.7552,0,22.8029,23.0901,23.9841,5.76454,113.397
43.3858,0,26.2782,62.5363,35.0422,6.53978,173.782
51.4047,0,31.2456,120.978,48.1787,12.2117,264.019
181.22,46.4836,108.843,180.95,62.1909,41.9976,621.685
299.623,65.464,155.096,211.8,68.7498,55.7428,856.475
284.222,60.1964,147.927,199.407,64.8036,52.8801,809.436
136.596,24.6238,87.0118,144.692,49.0376,33.6736,475.635
38.786,0,24.0369,33.3458,23.8343,6.11122,126.114
23.7865,0,14.9496,0,2.71959,3.60963,45.0653
13.9192,0,9.06993,0,0,2.35985,25.349
7.65369,0,5.1754,0,0,1.46995,14.299
0.631562,0,0.609832,0,0,0.379488,1.62088
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2.11471,0,1.33125,0,0,0.710218,4.15618
10.2681,0,6.37856,0,0,1.68537,18.3321
16.6788,0,10.355,0,0,2.51464,29.5484
22.1615,0,13.7201,0,0.344942,3.1982,39.4247
28.4095,0,17.5539,0,13.0373,4.01374,63.0144
37.3079,0,23.0777,51.0914,25.9298,5.24309,142.65
43.5095,0,26.9578,111.577,34.2341,6.71479,222.993
45.6807,0,34.2806,98.0658,35.9656,18.521,232.514
47.0875,0,55.1104,108.381,37.3677,23.6134,271.56
52.2358,0,58.763,115.616,40.5002,25.4981,292.613
46.5538,0,37.154,102.058,36.8179,17.5994,240.183
41.9563,0,26.166,76.5172,28.985,7.13302,180.758
33.5974,0,21.051,31.7823,16.2424,5.04127,107.714
26.4508,0,16.6855,1.05231,5.2552,4.14116,53.5849
24.4847,0,15.4631,0,2.31442,3.86977,46.132
18.3485,0,11.6807,0,0,3.05158,33.0808
10.2481,0,6.71177,0,0,2.00291,18.9628
0.920628,0,0.913577,0,0,0.82674,2.66095
0,0,0,0,0,0,0
0,0,0,0,0,0.479639,0.479639
8.3322,0,5.26969,0,0,1.708,15.3099
15.1551,0,9.16176,0,0,2.47507,26.7919
13.926,0,8.39453,0,0,2.33655,24.657
25.7573,0,15.6087,0,0,3.76585,45.1319
37.5353,0,22.805,10.3751,16.925,5.1684,92.8088
54.2082,0,33.0231,84.7327,46.175,9.92073,228.06
70.2285,13.7265,62.3788,169.068,59.2623,26.8188,401.483
182.664,32.4001,99.406,175.019,58.8857,38.4101,586.785
232.037,44.4871,126.012,190.302,61.1187,46.1866,700.144
342.076,67.8078,173.888,232.159,70.1579,61.9532,948.041
164.834,26.2836,98.6746,163.038,51.0857,37.7665,541.682
39.2419,0,24.3366,35.0898,22.7401,5.55686,126.965
25.8621,0,16.2827,0,3.30488,3.84565,49.2953
14.0951,0,9.29386,0,0,2.33541,25.7243
8.87355,0,6.09752,0,0,1.6004,16.5715
1.0755,0,0.997782,0,0,0.420487,2.49377
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.700451,0,0.367707,0,0,0.500217,1.56838
9.65237,0,5.86773,0,0,1.60019,17.1203
22.6254,0,13.8285,0,0,3.16197,39.6159
29.7969,0,18.2379,0.407562,14.2115,4.06593,66.7198
32.4187,0,19.847,6.51632,19.617,4.40431,82.8034
35.4144,0,21.7486,11.9825,24.4753,4.83527,98.456
27.0751,0,16.7649,4.93259,11.0462,3.88027,63.6991
13.414,0,8.53233,0,0,2.25479,24.2011
4.48011,0,3.15446,0,0,1.14776,8.78233
0,0,0,0,0,0.112027,0.112027
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.163846,0.163846
0,0,0.0594619,0,0,0.401927,0.461389
0,0,0.04165,0,0,0.398824,0.440474
0,0,0,0,0,0.0774798,0.0774798
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.12915,0,0,0.768433,0.897583
0.0436663,0,0.475133,0,0,0.779951,1.29875
0,0,0,0,0,0.179148,0.179148
4.11472,0,3.11042,0,0,1.42362,8.64877
12.1212,0,8.03007,0,0,2.24133,22.3926
13.4749,0,8.71776,0,0,2.29986,24.4925
13.9264,0,8.93341,0,0,2.29053,25.1503
12.515,0,8.03386,0,0,2.06888,22.6177
12.1492,0,7.80143,0,0,2.01378,21.9644
9.12695,0,5.96923,0,0,1.65182,16.748
3.59889,0,2.62674,0,0,0.99997,7.22559
0,0,0,0,0,0.410435,0.410435
0,0,0.192089,0,0,0.489526,0.681614
0.621219,0,0.931193,0,0,0.658583,2.211
0.369318,0,0.414375,0,0,0.419523,1.20322
0,0,0,0,0,0.265405,0.265405
0,0,0,0,0,0.291627,0.291627
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.306,0,0.544525,0,0,0.54748,2.398
6.1359,0,3.37179,0,0,1.07453,10.5822
4.98543,0,2.81209,0,0,0.965968,8.76348
2.94493,0,1.68034,0,0,0.754611,5.37988
2.44863,0,1.46758,0,0,0.727127,4.64333
3.69505,0,2.29133,0,0,0.901544,6.88792
4.5924,0,2.89394,0,0,1.03501,8.52135
0.153306,0,0.133343,0,0,0.328492,0.615142
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6.05505,0,3.70565,0,0,1.22423,10.9849
16.3896,0,9.93224,0,0,2.41088,28.7327
21.4712,0,13.1118,0,0,3.12643,37.7095
19.6834,0,12.1265,0,0,2.98672,34.7966
17.263,0,10.7488,0,0,2.75959,30.7715
15.5132,0,9.73499,0,0,2.52432,27.7725
16.2664,0,10.3195,0,0,2.61078,29.1967
17.8043,0,11.2434,0,0,2.74108,31.7888
13.9395,0,8.88626,0,0,2.24845,25.0743
9.77771,0,6.33751,0,0,1.72842,17.8436
9.1515,0,5.92986,0,0,1.64247,16.7238
12.079,0,7.67875,0,0,1.98858,21.7463
14.3029,0,9.01618,0,0,2.26616,25.5852
6.7442,0,4.39515,0,0,1.32566,12.465
2.45571,0,1.80343,0,0,0.858202,5.11735
0,0,0,0,0,0.237839,0.237839
0,0,0,0,0,0.364336,0.364336
3.66847,0,2.51546,0,0,1.16625,7.35018
9.65788,0,5.98678,0,0,1.78673,17.4314
11.0168,0,6.76541,0,0,1.95212,19.7343
21.4272,0,13.1089,6.96719,0,3.22837,44.7317
31.5359,0,19.2978,16.2778,7.12336,4.60451,78.8395
40.8382,0,24.977,19.8744,27.133,6.39719,119.22
47.1572,0,28.8836,69.0926,37.9943,8.17291,191.301
47.9359,0,29.4415,88.5632,39.2882,8.48858,213.717
48.7926,0,30.0183,99.0711,40.7448,11.4472,230.074
47.2015,0,29.1146,93.2531,37.9311,12.7695,220.27
39.8083,0,24.693,51.0926,25.4596,6.98344,148.037
27.4244,0,17.2071,0,5.0859,4.14007,53.8574
17.9683,0,11.501,0,0,2.90528,32.3746
7.08815,0,5.02662,0,0,1.5123,13.6271
0,0,0.145688,0,0,0.132913,0.278601
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.256919,0.256919
2.77332,0,2.0681,0,0,0.767414,5.60883
4.11382,0,2.80867,0,0,0.934892,7.85738
0.508331,0,0.667238,0,0,0.560743,1.73631
2.11455,0,1.67868,0,0,0.799051,4.59228
0.718184,0,0.553589,0,0,0.383851,1.65562
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.644801,0,0.41468,0,0,0.428713,1.48819
2.33279,0,1.45129,0,0,0.688838,4.47292
0,0,0,0,0,0.124592,0.124592
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2.63033,0,1.46778,0,0,0.559428,4.65754
8.74213,0,5.25414,0,0,1.40128,15.3976
16.7519,0,10.2607,0,0,2.41592,29.4285
23.9388,0,14.692,0,3.68736,3.33184,45.6499
29.3384,0,17.9751,0,14.4244,4.01344,65.7513
28.4386,0,17.4945,0,13.2535,3.96072,63.1473
15.0497,0,9.44132,0,0,2.39024,26.8813
5.3646,0,3.60037,0,0,1.14922,10.1142
0.954696,0,0.809712,0,0,0.429281,2.19369
0,0,0,0,0,0.02256,0.02256
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.118949,0.118949
1.66393,0,0.202878,0,0,0.628141,2.49495
0.949665,0,0.339825,0,0,0.295235,1.58473
2.56401,0,1.46023,0,0,0.720407,4.74464
7.42425,0,4.48599,0,0,1.34709,13.2573
13.8195,0,8.48465,0,0,2.16073,24.4649
18.8692,0,11.6193,0,0,2.78046,33.2689
29.3176,0,17.973,0,13.4086,4.09678,64.7959
24.9845,0,15.4019,0,7.82798,3.613,51.8274
9.94466,0,6.33693,0,0,1.82079,18.1024
2.4843,0,1.86162,0,0,0.863691,5.20961
0.0657668,0,0.155346,0,0,0.185648,0.40676
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2.41408,0,1.31925,0,0,0.480418,4.21374
11.616,0,6.99751,0,0,1.76686,20.3803
18.8573,0,11.5303,0,0,2.67206,33.0596
20.543,0,12.637,0,0.305997,2.9187,36.4047
12.8765,0,8.06476,0,0,2.04138,22.9827
0.404198,0,0.324131,0,0,0.229172,0.9575
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.509018,0,0.448136,0,0,0.371846,1.329
6.97048,0,4.33792,0,0,1.12391,12.4323
